time unit: ms, alt_iplrom:iplrom|address, alt_iplrom:iplrom|address[4], alt_iplrom:iplrom|address[3], alt_iplrom:iplrom|address[2], alt_iplrom:iplrom|address[1], alt_iplrom:iplrom|address[0], alt_iplrom:iplrom|clock, alt_iplrom:iplrom|q, alt_iplrom:iplrom|q[7], alt_iplrom:iplrom|q[6], alt_iplrom:iplrom|q[5], alt_iplrom:iplrom|q[4], alt_iplrom:iplrom|q[3], alt_iplrom:iplrom|q[2], alt_iplrom:iplrom|q[1], alt_iplrom:iplrom|q[0], fz80:Z80|reset_in, fz80:Z80|iorq, fz80:Z80|adr, fz80:Z80|adr[15], fz80:Z80|adr[14], fz80:Z80|adr[13], fz80:Z80|adr[12], fz80:Z80|adr[11], fz80:Z80|adr[10], fz80:Z80|adr[9], fz80:Z80|adr[8], fz80:Z80|adr[7], fz80:Z80|adr[6], fz80:Z80|adr[5], fz80:Z80|adr[4], fz80:Z80|adr[3], fz80:Z80|adr[2], fz80:Z80|adr[1], fz80:Z80|adr[0], fz80:Z80|data_in, fz80:Z80|data_in[7], fz80:Z80|data_in[6], fz80:Z80|data_in[5], fz80:Z80|data_in[4], fz80:Z80|data_in[3], fz80:Z80|data_in[2], fz80:Z80|data_in[1], fz80:Z80|data_in[0], fz80:Z80|data_out, fz80:Z80|data_out[7], fz80:Z80|data_out[6], fz80:Z80|data_out[5], fz80:Z80|data_out[4], fz80:Z80|data_out[3], fz80:Z80|data_out[2], fz80:Z80|data_out[1], fz80:Z80|data_out[0], 
0, XX, X, X, X, X, X, X, XX, X, X, X, X, X, X, X, X, X, X, XXXX, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, XX, X, X, X, X, X, X, X, X, XX, X, X, X, X, X, X, X, X, 
3978, 08, 0, 1, 0, 0, 0, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
3979, 08, 0, 1, 0, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
3980, 08, 0, 1, 0, 0, 0, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
3981, 08, 0, 1, 0, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
3982, 08, 0, 1, 0, 0, 0, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
3983, 08, 0, 1, 0, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
3984, 08, 0, 1, 0, 0, 0, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
3985, 08, 0, 1, 0, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
3986, 08, 0, 1, 0, 0, 0, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
3987, 08, 0, 1, 0, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
3988, 08, 0, 1, 0, 0, 0, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
3989, 08, 0, 1, 0, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
3990, 08, 0, 1, 0, 0, 0, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
3991, 08, 0, 1, 0, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
3992, 08, 0, 1, 0, 0, 0, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
3993, 08, 0, 1, 0, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
3994, 08, 0, 1, 0, 0, 0, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
3995, 08, 0, 1, 0, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
3996, 08, 0, 1, 0, 0, 0, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
3997, 08, 0, 1, 0, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
3998, 08, 0, 1, 0, 0, 0, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
3999, 08, 0, 1, 0, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
4000, 08, 0, 1, 0, 0, 0, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
4001, 08, 0, 1, 0, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
4002, 08, 0, 1, 0, 0, 0, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
4003, 08, 0, 1, 0, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
4004, 08, 0, 1, 0, 0, 0, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
4005, 08, 0, 1, 0, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
4006, 08, 0, 1, 0, 0, 0, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
4007, 08, 0, 1, 0, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
4008, 08, 0, 1, 0, 0, 0, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
4009, 08, 0, 1, 0, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
4010, 08, 0, 1, 0, 0, 0, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
4011, 08, 0, 1, 0, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
4012, 08, 0, 1, 0, 0, 0, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
4013, 08, 0, 1, 0, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
4014, 08, 0, 1, 0, 0, 0, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
4015, 09, 0, 1, 0, 0, 1, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
4016, 09, 0, 1, 0, 0, 1, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
4017, 09, 0, 1, 0, 0, 1, 0, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
4018, 09, 0, 1, 0, 0, 1, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, B0, 1, 0, 1, 1, 0, 0, 0, 0, FF, 1, 1, 1, 1, 1, 1, 1, 1, 
4019, 09, 0, 1, 0, 0, 1, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4020, 09, 0, 1, 0, 0, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4021, 09, 0, 1, 0, 0, 1, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4022, 09, 0, 1, 0, 0, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4023, 09, 0, 1, 0, 0, 1, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4024, 09, 0, 1, 0, 0, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4025, 09, 0, 1, 0, 0, 1, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4026, 09, 0, 1, 0, 0, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4027, 09, 0, 1, 0, 0, 1, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4028, 09, 0, 1, 0, 0, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4029, 09, 0, 1, 0, 0, 1, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4030, 09, 0, 1, 0, 0, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4031, 09, 0, 1, 0, 0, 1, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4032, 09, 0, 1, 0, 0, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4033, 09, 0, 1, 0, 0, 1, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4034, 09, 0, 1, 0, 0, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4035, 09, 0, 1, 0, 0, 1, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4036, 09, 0, 1, 0, 0, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4037, 09, 0, 1, 0, 0, 1, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4038, 09, 0, 1, 0, 0, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4039, 09, 0, 1, 0, 0, 1, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4040, 09, 0, 1, 0, 0, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4041, 09, 0, 1, 0, 0, 1, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4042, 09, 0, 1, 0, 0, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4043, 09, 0, 1, 0, 0, 1, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4044, 09, 0, 1, 0, 0, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4045, 09, 0, 1, 0, 0, 1, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4046, 09, 0, 1, 0, 0, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4047, 09, 0, 1, 0, 0, 1, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4048, 09, 0, 1, 0, 0, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4049, 09, 0, 1, 0, 0, 1, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4050, 09, 0, 1, 0, 0, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4051, 09, 0, 1, 0, 0, 1, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4052, 09, 0, 1, 0, 0, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4053, 09, 0, 1, 0, 0, 1, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4054, 09, 0, 1, 0, 0, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4055, 09, 0, 1, 0, 0, 1, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4056, 09, 0, 1, 0, 0, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
